2016-05-24 09:26:39.6837 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:39.7587 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 1082
2016-05-24 09:26:39.7647 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:39.7867 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:39.8147 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 5
2016-05-24 09:26:39.8927 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 5
2016-05-24 09:26:39.9897 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 6
2016-05-24 09:26:40.6118 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 692
2016-05-24 09:26:40.6668 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 664
2016-05-24 09:26:40.6668 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 764
2016-05-24 09:26:40.6828 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:40.6888 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 11
2016-05-24 09:26:40.7018 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:40.7018 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 8
2016-05-24 09:26:40.7208 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:40.7208 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 725
2016-05-24 09:26:40.7548 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 139
2016-05-24 09:26:40.7678 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:40.7808 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 67
2016-05-24 09:26:40.7808 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 8
2016-05-24 09:26:41.6079 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 806
2016-05-24 09:26:41.7379 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 1003
2016-05-24 09:26:41.7439 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 1
2016-05-24 09:26:41.7439 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 947
2016-05-24 09:26:41.7749 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:41.7969 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 183
2016-05-24 09:26:41.7969 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 1
2016-05-24 09:26:41.8079 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 4
2016-05-24 09:26:41.8539 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 29
2016-05-24 09:26:41.8539 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 46
2016-05-24 09:26:41.8539 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 1107
2016-05-24 09:26:41.8739 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 122
2016-05-24 09:26:41.9299 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 49
2016-05-24 09:26:42.6090 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 745
2016-05-24 09:26:42.8150 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 878
2016-05-24 09:26:42.8150 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:42.8270 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 954
2016-05-24 09:26:42.8270 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 1
2016-05-24 09:26:42.8380 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:42.8810 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 6
2016-05-24 09:26:42.8880 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 274
2016-05-24 09:26:42.8880 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 2
2016-05-24 09:26:42.9010 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:42.9010 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 1037
2016-05-24 09:26:42.9010 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 3
2016-05-24 09:26:42.9370 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 74
2016-05-24 09:26:43.6151 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 667
2016-05-24 09:26:43.8911 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 894
2016-05-24 09:26:43.9011 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:43.9131 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 1007
2016-05-24 09:26:43.9301 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:43.9301 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 312
2016-05-24 09:26:43.9471 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 8
2016-05-24 09:26:43.9611 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:43.9611 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 1041
2016-05-24 09:26:44.0341 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 33
2016-05-24 09:26:44.0601 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 107
2016-05-24 09:26:44.0601 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 147
2016-05-24 09:26:44.1141 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:44.6032 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 505
2016-05-24 09:26:44.9692 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 841
2016-05-24 09:26:44.9812 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 875
2016-05-24 09:26:44.9932 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 379
2016-05-24 09:26:44.9932 DEBUG Group id : 535e8c46-5436-4298-b760-a213ad0070ca   , duration MS : 937
2016-05-24 09:26:44.9932 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 1
2016-05-24 09:26:45.0312 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:45.0392 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:45.0602 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:45.1632 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 0
2016-05-24 09:26:45.2632 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:45.2782 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 0
2016-05-24 09:26:45.3423 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 2
2016-05-24 09:26:45.6133 DEBUG Group id : 6d852c90-2a4e-4c15-b981-78aa20e5e457   , duration MS : 359
2016-05-24 09:26:46.0433 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 806
2016-05-24 09:26:46.0523 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 1
2016-05-24 09:26:46.0523 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 694
2016-05-24 09:26:46.0523 DEBUG Group id : 1fde8e78-9d28-4491-aa9c-677eb03c9959   , duration MS : 0
2016-05-24 09:26:46.0523 DEBUG Group id : 361536d2-0a10-4aab-8615-1befa4fceeef   , duration MS : 1
